2022-05-24 22:02:43,353 [trainer.py] => config: exps/podnet.json
2022-05-24 22:02:43,354 [trainer.py] => prefix: reproduce
2022-05-24 22:02:43,354 [trainer.py] => dataset: cifar100
2022-05-24 22:02:43,354 [trainer.py] => memory_size: 2000
2022-05-24 22:02:43,354 [trainer.py] => memory_per_class: 20
2022-05-24 22:02:43,354 [trainer.py] => fixed_memory: False
2022-05-24 22:02:43,354 [trainer.py] => shuffle: True
2022-05-24 22:02:43,354 [trainer.py] => init_cls: 10
2022-05-24 22:02:43,354 [trainer.py] => increment: 10
2022-05-24 22:02:43,354 [trainer.py] => model_name: podnet
2022-05-24 22:02:43,354 [trainer.py] => convnet_type: cosine_resnet32
2022-05-24 22:02:43,354 [trainer.py] => device: [device(type='cuda', index=1)]
2022-05-24 22:02:43,354 [trainer.py] => seed: 1993
2022-05-24 22:02:45,457 [data_manager.py] => class order: [68, 56, 78, 8, 23, 84, 90, 65, 74, 76, 40, 89, 3, 92, 55, 9, 26, 80, 43, 38, 58, 70, 77, 1, 85, 19, 17, 50, 28, 53, 13, 81, 45, 82, 6, 59, 83, 16, 15, 44, 91, 41, 72, 60, 79, 52, 20, 10, 31, 54, 37, 95, 14, 71, 96, 98, 97, 2, 64, 66, 42, 22, 35, 86, 24, 34, 87, 21, 99, 0, 88, 27, 18, 94, 11, 12, 47, 25, 30, 46, 62, 69, 36, 61, 7, 63, 75, 5, 32, 4, 51, 48, 73, 93, 39, 67, 29, 49, 57, 33]
2022-05-24 22:02:45,894 [trainer.py] => All params: 466256
2022-05-24 22:02:45,895 [trainer.py] => Trainable params: 466256
2022-05-24 22:02:45,896 [podnet.py] => Learning on 0-10
2022-05-24 22:02:45,908 [podnet.py] => Adaptive factor: 0
2022-05-24 22:02:51,404 [podnet.py] => Task 0, Epoch 1/160 (LR 0.09999) => LSC_loss 2.30, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 14.30, Test_acc 23.70
2022-05-24 23:33:54,476 [podnet.py] => Task 5, Epoch 118/160 (LR 0.01606) => LSC_loss 0.21, Spatial_loss 1.17, Flat_loss 0.20, Train_acc 97.10, Test_acc 46.23
2022-05-24 23:34:00,801 [podnet.py] => Task 5, Epoch 119/160 (LR 0.01535) => LSC_loss 0.21, Spatial_loss 1.16, Flat_loss 0.20, Train_acc 96.93, Test_acc 45.17
2022-05-24 23:34:07,274 [podnet.py] => Task 5, Epoch 120/160 (LR 0.01464) => LSC_loss 0.21, Spatial_loss 1.16, Flat_loss 0.20, Train_acc 96.81, Test_acc 44.42
2022-05-24 23:34:13,372 [podnet.py] => Task 5, Epoch 121/160 (LR 0.01396) => LSC_loss 0.21, Spatial_loss 1.17, Flat_loss 0.20, Train_acc 96.91, Test_acc 46.17
2022-05-24 23:34:19,638 [podnet.py] => Task 5, Epoch 122/160 (LR 0.01328) => LSC_loss 0.21, Spatial_loss 1.14, Flat_loss 0.20, Train_acc 97.10, Test_acc 47.22
2022-05-24 23:34:26,146 [podnet.py] => Task 5, Epoch 123/160 (LR 0.01262) => LSC_loss 0.20, Spatial_loss 1.14, Flat_loss 0.20, Train_acc 97.60, Test_acc 46.60
2022-05-24 23:34:32,297 [podnet.py] => Task 5, Epoch 124/160 (LR 0.01198) => LSC_loss 0.20, Spatial_loss 1.11, Flat_loss 0.20, Train_acc 97.47, Test_acc 46.18
2022-05-24 23:34:38,551 [podnet.py] => Task 5, Epoch 125/160 (LR 0.01135) => LSC_loss 0.20, Spatial_loss 1.11, Flat_loss 0.20, Train_acc 97.46, Test_acc 46.75
2022-05-24 23:34:44,669 [podnet.py] => Task 5, Epoch 126/160 (LR 0.01073) => LSC_loss 0.20, Spatial_loss 1.10, Flat_loss 0.19, Train_acc 97.46, Test_acc 46.40
2022-05-24 23:34:51,302 [podnet.py] => Task 5, Epoch 127/160 (LR 0.01013) => LSC_loss 0.19, Spatial_loss 1.08, Flat_loss 0.20, Train_acc 97.63, Test_acc 46.50
2022-05-24 23:34:57,826 [podnet.py] => Task 5, Epoch 128/160 (LR 0.00955) => LSC_loss 0.20, Spatial_loss 1.08, Flat_loss 0.20, Train_acc 97.31, Test_acc 45.17
2022-05-24 23:35:04,101 [podnet.py] => Task 5, Epoch 129/160 (LR 0.00898) => LSC_loss 0.18, Spatial_loss 1.06, Flat_loss 0.19, Train_acc 98.09, Test_acc 47.43
2022-05-24 23:35:10,524 [podnet.py] => Task 5, Epoch 130/160 (LR 0.00843) => LSC_loss 0.19, Spatial_loss 1.09, Flat_loss 0.19, Train_acc 97.77, Test_acc 46.97
2022-05-24 23:35:17,134 [podnet.py] => Task 5, Epoch 131/160 (LR 0.00789) => LSC_loss 0.18, Spatial_loss 1.05, Flat_loss 0.19, Train_acc 97.96, Test_acc 46.07
2022-05-24 23:35:23,432 [podnet.py] => Task 5, Epoch 132/160 (LR 0.00737) => LSC_loss 0.19, Spatial_loss 1.06, Flat_loss 0.19, Train_acc 97.73, Test_acc 45.77
2022-05-24 23:35:29,600 [podnet.py] => Task 5, Epoch 133/160 (LR 0.00686) => LSC_loss 0.18, Spatial_loss 1.06, Flat_loss 0.19, Train_acc 97.93, Test_acc 47.02
2022-05-24 23:35:35,635 [podnet.py] => Task 5, Epoch 134/160 (LR 0.00638) => LSC_loss 0.18, Spatial_loss 1.03, Flat_loss 0.19, Train_acc 98.01, Test_acc 46.60
2022-05-24 23:35:41,833 [podnet.py] => Task 5, Epoch 135/160 (LR 0.00590) => LSC_loss 0.18, Spatial_loss 1.05, Flat_loss 0.19, Train_acc 97.87, Test_acc 47.18
2022-05-24 23:35:48,116 [podnet.py] => Task 5, Epoch 136/160 (LR 0.00545) => LSC_loss 0.18, Spatial_loss 1.02, Flat_loss 0.19, Train_acc 98.29, Test_acc 46.27
2022-05-24 23:35:54,351 [podnet.py] => Task 5, Epoch 137/160 (LR 0.00501) => LSC_loss 0.18, Spatial_loss 1.02, Flat_loss 0.19, Train_acc 98.14, Test_acc 45.98
2022-05-24 23:36:00,509 [podnet.py] => Task 5, Epoch 138/160 (LR 0.00459) => LSC_loss 0.18, Spatial_loss 1.03, Flat_loss 0.19, Train_acc 98.09, Test_acc 46.25
2022-05-24 23:36:06,675 [podnet.py] => Task 5, Epoch 139/160 (LR 0.00419) => LSC_loss 0.18, Spatial_loss 1.03, Flat_loss 0.19, Train_acc 98.20, Test_acc 47.00
2022-05-24 23:36:13,043 [podnet.py] => Task 5, Epoch 140/160 (LR 0.00381) => LSC_loss 0.17, Spatial_loss 1.02, Flat_loss 0.19, Train_acc 98.14, Test_acc 46.93
2022-05-24 23:36:19,512 [podnet.py] => Task 5, Epoch 141/160 (LR 0.00344) => LSC_loss 0.17, Spatial_loss 1.00, Flat_loss 0.19, Train_acc 98.16, Test_acc 47.25
2022-05-24 23:36:25,977 [podnet.py] => Task 5, Epoch 142/160 (LR 0.00309) => LSC_loss 0.18, Spatial_loss 1.00, Flat_loss 0.19, Train_acc 98.27, Test_acc 47.12
2022-05-24 23:36:32,466 [podnet.py] => Task 5, Epoch 143/160 (LR 0.00276) => LSC_loss 0.18, Spatial_loss 1.01, Flat_loss 0.19, Train_acc 98.06, Test_acc 47.18
2022-05-24 23:36:39,015 [podnet.py] => Task 5, Epoch 144/160 (LR 0.00245) => LSC_loss 0.17, Spatial_loss 0.99, Flat_loss 0.19, Train_acc 98.43, Test_acc 46.67
2022-05-24 23:36:45,467 [podnet.py] => Task 5, Epoch 145/160 (LR 0.00215) => LSC_loss 0.17, Spatial_loss 0.95, Flat_loss 0.18, Train_acc 98.30, Test_acc 47.50
2022-05-24 23:36:51,824 [podnet.py] => Task 5, Epoch 146/160 (LR 0.00188) => LSC_loss 0.18, Spatial_loss 0.99, Flat_loss 0.19, Train_acc 98.36, Test_acc 47.05
2022-05-24 23:36:58,203 [podnet.py] => Task 5, Epoch 147/160 (LR 0.00162) => LSC_loss 0.17, Spatial_loss 0.97, Flat_loss 0.18, Train_acc 98.39, Test_acc 47.53
2022-05-24 23:37:04,599 [podnet.py] => Task 5, Epoch 148/160 (LR 0.00138) => LSC_loss 0.17, Spatial_loss 0.96, Flat_loss 0.18, Train_acc 98.30, Test_acc 47.50
2022-05-24 23:37:10,771 [podnet.py] => Task 5, Epoch 149/160 (LR 0.00116) => LSC_loss 0.17, Spatial_loss 0.96, Flat_loss 0.18, Train_acc 98.34, Test_acc 47.38
2022-05-24 23:37:16,946 [podnet.py] => Task 5, Epoch 150/160 (LR 0.00096) => LSC_loss 0.16, Spatial_loss 0.98, Flat_loss 0.18, Train_acc 98.53, Test_acc 47.43
2022-05-24 23:37:23,368 [podnet.py] => Task 5, Epoch 151/160 (LR 0.00078) => LSC_loss 0.17, Spatial_loss 0.96, Flat_loss 0.18, Train_acc 98.44, Test_acc 47.50
2022-05-24 23:37:29,587 [podnet.py] => Task 5, Epoch 152/160 (LR 0.00062) => LSC_loss 0.17, Spatial_loss 0.98, Flat_loss 0.18, Train_acc 98.13, Test_acc 46.95
2022-05-24 23:37:35,872 [podnet.py] => Task 5, Epoch 153/160 (LR 0.00047) => LSC_loss 0.17, Spatial_loss 0.96, Flat_loss 0.18, Train_acc 98.24, Test_acc 47.43
2022-05-24 23:37:42,300 [podnet.py] => Task 5, Epoch 154/160 (LR 0.00035) => LSC_loss 0.17, Spatial_loss 0.95, Flat_loss 0.18, Train_acc 98.39, Test_acc 47.48
2022-05-24 23:37:48,787 [podnet.py] => Task 5, Epoch 155/160 (LR 0.00024) => LSC_loss 0.17, Spatial_loss 0.95, Flat_loss 0.18, Train_acc 98.64, Test_acc 47.48
2022-05-24 23:37:55,144 [podnet.py] => Task 5, Epoch 156/160 (LR 0.00015) => LSC_loss 0.17, Spatial_loss 0.96, Flat_loss 0.18, Train_acc 98.41, Test_acc 47.35
2022-05-24 23:38:01,286 [podnet.py] => Task 5, Epoch 157/160 (LR 0.00009) => LSC_loss 0.17, Spatial_loss 0.94, Flat_loss 0.18, Train_acc 98.44, Test_acc 47.47
2022-05-24 23:38:07,415 [podnet.py] => Task 5, Epoch 158/160 (LR 0.00004) => LSC_loss 0.17, Spatial_loss 0.93, Flat_loss 0.18, Train_acc 98.50, Test_acc 47.43
2022-05-24 23:38:13,883 [podnet.py] => Task 5, Epoch 159/160 (LR 0.00001) => LSC_loss 0.17, Spatial_loss 0.97, Flat_loss 0.18, Train_acc 98.63, Test_acc 47.40
2022-05-24 23:38:20,266 [podnet.py] => Task 5, Epoch 160/160 (LR 0.00000) => LSC_loss 0.17, Spatial_loss 0.95, Flat_loss 0.18, Train_acc 98.59, Test_acc 47.30
2022-05-24 23:38:20,267 [podnet.py] => Finetune the network (classifier part) with the undersampled dataset!
2022-05-24 23:38:20,267 [base.py] => Reducing exemplars...(40 per classes)
2022-05-24 23:38:31,693 [base.py] => Constructing exemplars...(40 per classes)
2022-05-24 23:38:38,080 [podnet.py] => The size of finetune dataset: 2400
2022-05-24 23:38:40,881 [podnet.py] => Task 5, Epoch 1/20 (LR 0.00497) => LSC_loss 0.18, Spatial_loss 1.01, Flat_loss 0.12, Train_acc 97.62, Test_acc 49.83
2022-05-24 23:38:43,824 [podnet.py] => Task 5, Epoch 2/20 (LR 0.00488) => LSC_loss 0.14, Spatial_loss 0.97, Flat_loss 0.11, Train_acc 98.42, Test_acc 48.75
2022-05-24 23:38:46,601 [podnet.py] => Task 5, Epoch 3/20 (LR 0.00473) => LSC_loss 0.13, Spatial_loss 0.97, Flat_loss 0.10, Train_acc 98.92, Test_acc 48.73
2022-05-24 23:38:49,341 [podnet.py] => Task 5, Epoch 4/20 (LR 0.00452) => LSC_loss 0.13, Spatial_loss 0.98, Flat_loss 0.10, Train_acc 98.92, Test_acc 49.37
2022-05-24 23:38:52,568 [podnet.py] => Task 5, Epoch 5/20 (LR 0.00427) => LSC_loss 0.13, Spatial_loss 0.98, Flat_loss 0.11, Train_acc 98.96, Test_acc 49.30
2022-05-24 23:38:55,828 [podnet.py] => Task 5, Epoch 6/20 (LR 0.00397) => LSC_loss 0.13, Spatial_loss 0.97, Flat_loss 0.10, Train_acc 99.08, Test_acc 48.90
2022-05-24 23:38:58,922 [podnet.py] => Task 5, Epoch 7/20 (LR 0.00363) => LSC_loss 0.13, Spatial_loss 0.99, Flat_loss 0.10, Train_acc 98.88, Test_acc 49.28
2022-05-24 23:39:01,987 [podnet.py] => Task 5, Epoch 8/20 (LR 0.00327) => LSC_loss 0.13, Spatial_loss 0.97, Flat_loss 0.10, Train_acc 98.79, Test_acc 49.78
2022-05-24 23:39:05,330 [podnet.py] => Task 5, Epoch 9/20 (LR 0.00289) => LSC_loss 0.12, Spatial_loss 0.95, Flat_loss 0.10, Train_acc 98.75, Test_acc 49.55
2022-05-24 23:39:08,442 [podnet.py] => Task 5, Epoch 10/20 (LR 0.00250) => LSC_loss 0.12, Spatial_loss 0.94, Flat_loss 0.10, Train_acc 99.08, Test_acc 49.40
2022-05-24 23:39:11,522 [podnet.py] => Task 5, Epoch 11/20 (LR 0.00211) => LSC_loss 0.12, Spatial_loss 0.94, Flat_loss 0.10, Train_acc 99.04, Test_acc 49.68
2022-05-24 23:39:14,688 [podnet.py] => Task 5, Epoch 12/20 (LR 0.00173) => LSC_loss 0.13, Spatial_loss 0.96, Flat_loss 0.10, Train_acc 98.83, Test_acc 49.38
2022-05-24 23:39:17,705 [podnet.py] => Task 5, Epoch 13/20 (LR 0.00137) => LSC_loss 0.12, Spatial_loss 0.92, Flat_loss 0.10, Train_acc 99.04, Test_acc 49.60
2022-05-24 23:39:20,633 [podnet.py] => Task 5, Epoch 14/20 (LR 0.00103) => LSC_loss 0.11, Spatial_loss 0.95, Flat_loss 0.10, Train_acc 99.38, Test_acc 49.62
2022-05-24 23:39:23,415 [podnet.py] => Task 5, Epoch 15/20 (LR 0.00073) => LSC_loss 0.12, Spatial_loss 0.94, Flat_loss 0.10, Train_acc 99.08, Test_acc 49.72
2022-05-24 23:39:26,365 [podnet.py] => Task 5, Epoch 16/20 (LR 0.00048) => LSC_loss 0.12, Spatial_loss 0.89, Flat_loss 0.10, Train_acc 99.21, Test_acc 49.67
2022-05-24 23:39:29,438 [podnet.py] => Task 5, Epoch 17/20 (LR 0.00027) => LSC_loss 0.11, Spatial_loss 0.91, Flat_loss 0.10, Train_acc 99.12, Test_acc 49.48
2022-05-24 23:39:32,466 [podnet.py] => Task 5, Epoch 18/20 (LR 0.00012) => LSC_loss 0.11, Spatial_loss 0.92, Flat_loss 0.10, Train_acc 98.96, Test_acc 49.62
2022-05-24 23:39:35,559 [podnet.py] => Task 5, Epoch 19/20 (LR 0.00003) => LSC_loss 0.11, Spatial_loss 0.88, Flat_loss 0.10, Train_acc 99.33, Test_acc 49.68
2022-05-24 23:39:38,767 [podnet.py] => Task 5, Epoch 20/20 (LR 0.00000) => LSC_loss 0.12, Spatial_loss 0.91, Flat_loss 0.10, Train_acc 99.00, Test_acc 49.75
2022-05-24 23:39:38,768 [base.py] => Reducing exemplars...(33 per classes)
2022-05-24 23:39:50,151 [base.py] => Constructing exemplars...(33 per classes)
2022-05-24 23:39:58,213 [podnet.py] => Exemplar size: 1980
2022-05-24 23:39:58,213 [trainer.py] => CNN: {'total': 49.75, '00-09': 63.8, '10-19': 27.3, '20-29': 45.0, '30-39': 40.5, '40-49': 57.2, '50-59': 64.7, 'old': 46.76, 'new': 64.7}
2022-05-24 23:39:58,213 [trainer.py] => NME: {'total': 48.87, '00-09': 68.7, '10-19': 26.2, '20-29': 45.6, '30-39': 39.6, '40-49': 54.5, '50-59': 58.6, 'old': 46.92, 'new': 58.6}
2022-05-24 23:39:58,214 [trainer.py] => CNN top1 curve: [90.7, 72.95, 65.47, 57.8, 53.9, 49.75]
2022-05-24 23:39:58,214 [trainer.py] => CNN top5 curve: [99.2, 93.95, 90.1, 85.15, 81.78, 78.42]
2022-05-24 23:39:58,214 [trainer.py] => NME top1 curve: [90.8, 72.05, 63.37, 55.7, 52.92, 48.87]
2022-05-24 23:39:58,214 [trainer.py] => NME top5 curve: [99.3, 92.8, 88.93, 83.38, 81.2, 77.87]

2022-05-24 23:39:58,214 [trainer.py] => All params: 504657
2022-05-24 23:39:58,215 [trainer.py] => Trainable params: 504657
2022-05-24 23:39:58,215 [podnet.py] => Learning on 60-70
2022-05-24 23:39:58,275 [podnet.py] => Adaptive factor: 2.6457513110645907
2022-05-24 23:40:04,846 [podnet.py] => Task 6, Epoch 1/160 (LR 0.09999) => LSC_loss 2.74, Spatial_loss 3.01, Flat_loss 0.99, Train_acc 44.56, Test_acc 27.69
2022-05-24 23:40:11,658 [podnet.py] => Task 6, Epoch 2/160 (LR 0.09996) => LSC_loss 1.55, Spatial_loss 2.45, Flat_loss 0.49, Train_acc 59.73, Test_acc 29.03
2022-05-24 23:40:18,180 [podnet.py] => Task 6, Epoch 3/160 (LR 0.09991) => LSC_loss 1.33, Spatial_loss 2.20, Flat_loss 0.38, Train_acc 64.58, Test_acc 29.26
2022-05-24 23:40:24,589 [podnet.py] => Task 6, Epoch 4/160 (LR 0.09985) => LSC_loss 1.22, Spatial_loss 2.15, Flat_loss 0.35, Train_acc 66.76, Test_acc 33.11
2022-05-24 23:40:30,960 [podnet.py] => Task 6, Epoch 5/160 (LR 0.09976) => LSC_loss 1.17, Spatial_loss 2.07, Flat_loss 0.33, Train_acc 68.27, Test_acc 30.59
2022-05-24 23:40:37,465 [podnet.py] => Task 6, Epoch 6/160 (LR 0.09965) => LSC_loss 1.10, Spatial_loss 2.06, Flat_loss 0.32, Train_acc 71.10, Test_acc 36.94
2022-05-24 23:40:43,838 [podnet.py] => Task 6, Epoch 7/160 (LR 0.09953) => LSC_loss 1.06, Spatial_loss 2.04, Flat_loss 0.30, Train_acc 72.22, Test_acc 34.21
2022-05-24 23:40:50,093 [podnet.py] => Task 6, Epoch 8/160 (LR 0.09938) => LSC_loss 1.04, Spatial_loss 2.03, Flat_loss 0.31, Train_acc 72.03, Test_acc 33.46
2022-05-24 23:40:56,490 [podnet.py] => Task 6, Epoch 9/160 (LR 0.09922) => LSC_loss 0.97, Spatial_loss 1.97, Flat_loss 0.30, Train_acc 74.68, Test_acc 37.73
2022-05-24 23:41:02,982 [podnet.py] => Task 6, Epoch 10/160 (LR 0.09904) => LSC_loss 0.96, Spatial_loss 2.02, Flat_loss 0.30, Train_acc 74.46, Test_acc 38.39
2022-05-24 23:41:09,467 [podnet.py] => Task 6, Epoch 11/160 (LR 0.09884) => LSC_loss 0.96, Spatial_loss 1.98, Flat_loss 0.30, Train_acc 74.43, Test_acc 39.41
2022-05-24 23:41:15,642 [podnet.py] => Task 6, Epoch 12/160 (LR 0.09862) => LSC_loss 0.89, Spatial_loss 1.94, Flat_loss 0.30, Train_acc 76.69, Test_acc 37.79
2022-05-24 23:41:22,447 [podnet.py] => Task 6, Epoch 13/160 (LR 0.09838) => LSC_loss 0.88, Spatial_loss 1.99, Flat_loss 0.30, Train_acc 77.21, Test_acc 34.10
2022-05-24 23:41:29,323 [podnet.py] => Task 6, Epoch 14/160 (LR 0.09812) => LSC_loss 0.87, Spatial_loss 1.95, Flat_loss 0.30, Train_acc 77.49, Test_acc 36.13
2022-05-24 23:41:35,752 [podnet.py] => Task 6, Epoch 15/160 (LR 0.09785) => LSC_loss 0.84, Spatial_loss 1.91, Flat_loss 0.29, Train_acc 78.40, Test_acc 37.11
2022-05-24 23:41:42,570 [podnet.py] => Task 6, Epoch 16/160 (LR 0.09755) => LSC_loss 0.81, Spatial_loss 1.87, Flat_loss 0.29, Train_acc 78.81, Test_acc 33.36
2022-05-24 23:41:48,888 [podnet.py] => Task 6, Epoch 17/160 (LR 0.09724) => LSC_loss 0.82, Spatial_loss 1.94, Flat_loss 0.29, Train_acc 78.80, Test_acc 33.87
2022-05-24 23:41:55,178 [podnet.py] => Task 6, Epoch 18/160 (LR 0.09691) => LSC_loss 0.80, Spatial_loss 1.89, Flat_loss 0.29, Train_acc 80.01, Test_acc 33.00
2022-05-24 23:42:01,683 [podnet.py] => Task 6, Epoch 19/160 (LR 0.09656) => LSC_loss 0.78, Spatial_loss 1.92, Flat_loss 0.29, Train_acc 79.61, Test_acc 38.14
2022-05-24 23:42:07,981 [podnet.py] => Task 6, Epoch 20/160 (LR 0.09619) => LSC_loss 0.77, Spatial_loss 1.85, Flat_loss 0.29, Train_acc 79.57, Test_acc 31.99
2022-05-24 23:42:14,549 [podnet.py] => Task 6, Epoch 21/160 (LR 0.09581) => LSC_loss 0.76, Spatial_loss 1.91, Flat_loss 0.29, Train_acc 80.42, Test_acc 35.86
2022-05-24 23:42:20,663 [podnet.py] => Task 6, Epoch 22/160 (LR 0.09541) => LSC_loss 0.77, Spatial_loss 1.89, Flat_loss 0.29, Train_acc 80.01, Test_acc 36.77
2022-05-24 23:42:27,124 [podnet.py] => Task 6, Epoch 23/160 (LR 0.09499) => LSC_loss 0.72, Spatial_loss 1.88, Flat_loss 0.29, Train_acc 81.38, Test_acc 37.21
2022-05-24 23:42:33,627 [podnet.py] => Task 6, Epoch 24/160 (LR 0.09455) => LSC_loss 0.72, Spatial_loss 1.85, Flat_loss 0.29, Train_acc 81.45, Test_acc 34.54
2022-05-24 23:42:39,918 [podnet.py] => Task 6, Epoch 25/160 (LR 0.09410) => LSC_loss 0.71, Spatial_loss 1.88, Flat_loss 0.29, Train_acc 81.05, Test_acc 35.43
2022-05-24 23:42:46,709 [podnet.py] => Task 6, Epoch 26/160 (LR 0.09362) => LSC_loss 0.71, Spatial_loss 1.85, Flat_loss 0.29, Train_acc 81.88, Test_acc 35.91
2022-05-24 23:42:53,505 [podnet.py] => Task 6, Epoch 27/160 (LR 0.09314) => LSC_loss 0.68, Spatial_loss 1.87, Flat_loss 0.29, Train_acc 82.61, Test_acc 36.70
2022-05-24 23:42:59,962 [podnet.py] => Task 6, Epoch 28/160 (LR 0.09263) => LSC_loss 0.68, Spatial_loss 1.88, Flat_loss 0.29, Train_acc 82.77, Test_acc 35.97
2022-05-24 23:43:06,672 [podnet.py] => Task 6, Epoch 29/160 (LR 0.09211) => LSC_loss 0.69, Spatial_loss 1.84, Flat_loss 0.29, Train_acc 81.99, Test_acc 36.20
2022-05-24 23:43:12,947 [podnet.py] => Task 6, Epoch 30/160 (LR 0.09157) => LSC_loss 0.69, Spatial_loss 1.85, Flat_loss 0.29, Train_acc 82.08, Test_acc 36.61
2022-05-24 23:43:19,056 [podnet.py] => Task 6, Epoch 31/160 (LR 0.09102) => LSC_loss 0.68, Spatial_loss 1.89, Flat_loss 0.29, Train_acc 81.92, Test_acc 37.50
2022-05-24 23:43:25,445 [podnet.py] => Task 6, Epoch 32/160 (LR 0.09045) => LSC_loss 0.68, Spatial_loss 1.84, Flat_loss 0.29, Train_acc 82.71, Test_acc 33.76
2022-05-24 23:43:31,582 [podnet.py] => Task 6, Epoch 33/160 (LR 0.08987) => LSC_loss 0.64, Spatial_loss 1.84, Flat_loss 0.29, Train_acc 82.97, Test_acc 37.04
2022-05-24 23:43:38,045 [podnet.py] => Task 6, Epoch 34/160 (LR 0.08927) => LSC_loss 0.65, Spatial_loss 1.82, Flat_loss 0.29, Train_acc 83.45, Test_acc 39.07
2022-05-24 23:43:44,497 [podnet.py] => Task 6, Epoch 35/160 (LR 0.08865) => LSC_loss 0.63, Spatial_loss 1.80, Flat_loss 0.29, Train_acc 84.34, Test_acc 36.99
2022-05-24 23:43:51,169 [podnet.py] => Task 6, Epoch 36/160 (LR 0.08802) => LSC_loss 0.60, Spatial_loss 1.78, Flat_loss 0.28, Train_acc 84.60, Test_acc 38.29
2022-05-24 23:43:57,658 [podnet.py] => Task 6, Epoch 37/160 (LR 0.08738) => LSC_loss 0.61, Spatial_loss 1.83, Flat_loss 0.29, Train_acc 84.37, Test_acc 37.29
2022-05-24 23:44:03,946 [podnet.py] => Task 6, Epoch 38/160 (LR 0.08672) => LSC_loss 0.60, Spatial_loss 1.80, Flat_loss 0.29, Train_acc 84.94, Test_acc 39.76
2022-05-24 23:44:10,577 [podnet.py] => Task 6, Epoch 39/160 (LR 0.08604) => LSC_loss 0.58, Spatial_loss 1.81, Flat_loss 0.28, Train_acc 85.32, Test_acc 34.54
2022-05-24 23:44:17,475 [podnet.py] => Task 6, Epoch 40/160 (LR 0.08536) => LSC_loss 0.61, Spatial_loss 1.91, Flat_loss 0.29, Train_acc 84.83, Test_acc 35.53
2022-05-24 23:44:23,891 [podnet.py] => Task 6, Epoch 41/160 (LR 0.08465) => LSC_loss 0.59, Spatial_loss 1.75, Flat_loss 0.28, Train_acc 85.07, Test_acc 36.53
2022-05-24 23:44:30,545 [podnet.py] => Task 6, Epoch 42/160 (LR 0.08394) => LSC_loss 0.58, Spatial_loss 1.77, Flat_loss 0.29, Train_acc 85.36, Test_acc 38.03
2022-05-24 23:44:36,744 [podnet.py] => Task 6, Epoch 43/160 (LR 0.08321) => LSC_loss 0.56, Spatial_loss 1.80, Flat_loss 0.29, Train_acc 85.83, Test_acc 39.10
2022-05-24 23:44:43,041 [podnet.py] => Task 6, Epoch 44/160 (LR 0.08247) => LSC_loss 0.55, Spatial_loss 1.74, Flat_loss 0.28, Train_acc 86.45, Test_acc 32.93
2022-05-24 23:44:49,313 [podnet.py] => Task 6, Epoch 45/160 (LR 0.08172) => LSC_loss 0.56, Spatial_loss 1.77, Flat_loss 0.28, Train_acc 85.59, Test_acc 39.11
2022-05-24 23:44:55,681 [podnet.py] => Task 6, Epoch 46/160 (LR 0.08095) => LSC_loss 0.54, Spatial_loss 1.79, Flat_loss 0.28, Train_acc 86.55, Test_acc 37.10
2022-05-24 23:45:01,915 [podnet.py] => Task 6, Epoch 47/160 (LR 0.08018) => LSC_loss 0.53, Spatial_loss 1.79, Flat_loss 0.28, Train_acc 86.73, Test_acc 37.50
2022-05-24 23:45:08,010 [podnet.py] => Task 6, Epoch 48/160 (LR 0.07939) => LSC_loss 0.57, Spatial_loss 1.80, Flat_loss 0.29, Train_acc 85.39, Test_acc 35.87
2022-05-24 23:45:14,776 [podnet.py] => Task 6, Epoch 49/160 (LR 0.07859) => LSC_loss 0.57, Spatial_loss 1.82, Flat_loss 0.29, Train_acc 85.43, Test_acc 37.01
2022-05-24 23:45:21,476 [podnet.py] => Task 6, Epoch 50/160 (LR 0.07778) => LSC_loss 0.54, Spatial_loss 1.75, Flat_loss 0.28, Train_acc 86.32, Test_acc 37.91
2022-05-24 23:45:28,197 [podnet.py] => Task 6, Epoch 51/160 (LR 0.07696) => LSC_loss 0.52, Spatial_loss 1.72, Flat_loss 0.28, Train_acc 87.09, Test_acc 39.94
2022-05-24 23:45:34,639 [podnet.py] => Task 6, Epoch 52/160 (LR 0.07612) => LSC_loss 0.53, Spatial_loss 1.73, Flat_loss 0.28, Train_acc 86.81, Test_acc 37.14
2022-05-24 23:45:41,120 [podnet.py] => Task 6, Epoch 53/160 (LR 0.07528) => LSC_loss 0.49, Spatial_loss 1.75, Flat_loss 0.28, Train_acc 88.07, Test_acc 36.10
2022-05-24 23:45:47,510 [podnet.py] => Task 6, Epoch 54/160 (LR 0.07443) => LSC_loss 0.50, Spatial_loss 1.75, Flat_loss 0.28, Train_acc 87.38, Test_acc 37.26
2022-05-24 23:45:54,274 [podnet.py] => Task 6, Epoch 55/160 (LR 0.07357) => LSC_loss 0.52, Spatial_loss 1.71, Flat_loss 0.28, Train_acc 87.18, Test_acc 34.39
2022-05-24 23:46:00,685 [podnet.py] => Task 6, Epoch 56/160 (LR 0.07270) => LSC_loss 0.51, Spatial_loss 1.72, Flat_loss 0.28, Train_acc 87.58, Test_acc 36.59
2022-05-24 23:46:07,177 [podnet.py] => Task 6, Epoch 57/160 (LR 0.07182) => LSC_loss 0.47, Spatial_loss 1.72, Flat_loss 0.28, Train_acc 88.50, Test_acc 39.01
